sample,time,wbo2,FFB,EGT,AFC,AFL,RPM,MPH,Timing,IAT,MAF,MAF(V),Accelerator,Throttle,RQTQ,ATM(psi),MAP,Trgt_Boost,IAM,CL/OL,FLKC,FBKC,avcs,wgdc,tdi,Tdp,IPW,Misfire1,Misfire2,Misfire3,Misfire4
140,6353.960,23.6094,13.422,255,0,-2.34375,1295.5,0,1.5,59,8.21,1.56,0,8.62745,0,14.3647,5.51,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
141,6354.000,23.5243,13.428,255,0,-2.34375,1293.25,0,1.5,59,8.36,1.56,0,9.01961,0,14.3647,5.51,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
142,6354.040,23.5668,13.428,255,0,-2.34375,1283.25,0,2,59,8.73,1.58,0,9.01961,0,14.3647,5.51,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
143,6354.080,23.7351,13.446,255,0,-2.34375,1276.5,0,2,59,8.85,1.58,0,9.01961,0,14.3647,5.51,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
144,6354.120,23.4411,13.464,255,0,-2.34375,1280.5,0,2,59,8.85,1.58,0,9.01961,0,14.3647,5.51,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
145,6354.160,23.7351,13.464,255,0,-2.34375,1283.75,0,1.5,59,8.85,1.58,0,9.01961,0,14.3647,5.51,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
146,6354.200,23.6945,13.464,255,0,-2.34375,1288.75,0,1.5,59,8.6,1.58,0,9.01961,0,14.3647,5.51,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
147,6354.240,23.6094,13.4761,255,0,-2.34375,1284,0,1.5,59,8.67,1.58,0,9.01961,0,14.3647,5.51,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
148,6354.280,23.5243,13.4761,255,0,-2.34375,1292,0,1,59,8.6,1.58,0,9.01961,0,14.3647,5.51,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
149,6354.320,23.6094,13.4761,255,0,-2.34375,1287,0,1.5,59,8.73,1.58,0,9.01961,0,14.3647,5.51,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
150,6354.360,23.6945,13.4761,255,0,-2.34375,1289.75,0,1,59,8.73,1.56,0,9.01961,0,14.3647,5.51,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
151,6354.400,23.7351,13.4942,255,0,-2.34375,1294.25,0,1,59,8.67,1.58,0,9.01961,0,14.3647,5.51,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
152,6354.440,23.6945,13.5003,255,0,-2.34375,1297.75,0,1,59,8.67,1.58,0,9.01961,0,14.3647,5.51,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
153,6354.480,23.5668,13.5003,255,0,-2.34375,1295.75,0,1,59,8.67,1.56,0,9.01961,0,14.3647,5.51,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
154,6354.520,23.6094,13.5245,255,0,-2.34375,1291.25,0,1,59,8.67,1.58,0,9.01961,0,14.3647,5.51,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
155,6354.560,23.2303,13.5367,255,0,-2.34375,1303.25,0,.5,59,8.67,1.58,0,9.01961,0,14.3647,5.51,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
156,6354.600,23.6094,13.5367,255,0,-2.34375,1297,0,.5,59,8.54,1.56,0,9.01961,0,14.3647,5.655,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
157,6354.640,23.6945,13.5428,255,0,-2.34375,1293,0,.5,59,8.67,1.56,0,9.01961,0,14.3647,5.655,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
158,6354.680,23.6945,13.5428,255,0,-2.34375,1295.25,0,.5,59,8.54,1.58,0,9.01961,0,14.3647,5.655,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
159,6354.720,23.5668,13.5428,255,0,-2.34375,1302.25,0,.5,59,8.6,1.58,0,9.01961,0,14.3647,5.655,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
160,6354.760,23.6519,13.555,255,0,-2.34375,1306.5,0,0,59,8.79,1.58,0,9.01961,0,14.3647,5.655,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
161,6354.800,23.5668,13.555,255,0,-2.34375,1312.25,0,0,59,8.79,1.58,0,9.01961,0,14.3647,5.655,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
162,6354.840,23.6094,13.5794,255,0,-2.34375,1308,0,0,59,8.91,1.6,0,9.01961,0,14.3647,5.655,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
163,6354.880,23.6519,13.5917,255,0,-2.34375,1306,0,0,59,9.03,1.6,0,9.01961,0,14.3647,5.655,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
164,6354.920,23.6519,13.5917,255,0,-2.34375,1299.75,0,0,59,9.03,1.58,0,9.01961,0,14.3647,5.655,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
165,6354.960,23.7351,13.604,255,0,-2.34375,1290.5,0,0,59,9.14,1.58,0,9.01961,0,14.3647,5.655,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
166,6355.000,23.6094,13.604,255,0,-2.34375,1297.5,0,0,59,9.09,1.58,0,9.01961,0,14.3647,5.655,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
167,6355.040,23.6094,13.6224,255,0,-2.34375,1302.5,0,-.5,59,8.85,1.56,0,9.01961,0,14.3647,5.655,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
168,6355.080,23.6519,13.6224,255,0,-2.34375,1304.75,0,-.5,59,8.85,1.58,0,9.01961,0,14.3647,5.655,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
169,6355.120,24.1992,13.6224,255,0,-2.34375,1292.5,0,0,59,8.67,1.58,0,9.01961,0,14.3647,5.655,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
170,6355.160,24.0735,13.6224,255,0,-2.34375,1279.75,0,0,59,8.91,1.58,0,9.01961,0,14.3647,5.655,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
171,6355.200,24.1992,13.6224,255,0,-2.34375,1277.5,0,0,59,8.48,1.58,0,9.01961,0,14.3647,5.655,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
172,6355.240,24.2843,13.6224,255,0,-2.34375,1279.5,0,0,59,8.73,1.58,0,9.41177,0,14.3647,5.655,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
173,6355.280,24.1992,13.6101,255,0,-2.34375,1287,0,-.5,59,8.97,1.6,0,9.41177,0,14.3647,5.655,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
174,6355.320,24.1992,13.6101,255,0,-2.34375,1283.25,0,-.5,59,9.24,1.6,0,9.41177,0,14.3647,5.655,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
175,6355.360,24.1567,13.6224,255,0,-2.34375,1279.75,0,-.5,59,9.01,1.58,0,9.41177,0,14.3647,5.8,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
176,6355.400,24.41,13.604,255,0,-2.34375,1283.75,0,-.5,59,8.91,1.6,0,9.41177,0,14.3647,5.8,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
177,6355.440,24.1992,13.604,255,0,-2.34375,1271.25,0,0,59,9.24,1.6,0,9.41177,0,14.3647,5.8,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
178,6355.480,24.2418,13.604,255,0,-2.34375,1267.5,0,0,59,9.24,1.6,0,9.41177,0,14.3647,5.8,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
179,6355.520,24.1992,13.604,255,0,-2.34375,1267.25,0,-.5,59,9.21,1.6,0,9.41177,0,14.3647,5.8,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
180,6355.560,23.8627,13.604,255,0,-2.34375,1279.25,0,-.5,59,9.14,1.6,0,9.41177,0,14.3647,5.8,-8.65328,1,7,0,0,0,0,0,0,3.072,0,0,0,0
181,6355.600,24.1992,13.604,255,0,-2.34375,1284.25,0,-1,59,9.03,1.58,0,9.41177,0,14.3647,5.8,-8.65328,1,7,0,0,0,0,0,0,3.072,0,0,0,0
182,6355.640,24.1992,13.604,255,0,-2.34375,1282.5,0,-1,59,8.91,1.58,0,9.41177,0,14.3647,5.8,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
183,6355.680,24.2843,13.6224,255,0,-2.34375,1275.75,0,-.5,59,8.97,1.58,0,9.41177,0,14.3647,5.8,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
184,6355.720,24.3249,13.6224,255,0,-2.34375,1270,0,-.5,59,8.85,1.58,0,9.41177,0,14.3647,5.8,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
185,6355.760,24.2843,13.6224,255,0,-2.34375,1261,0,-.5,59,8.97,1.58,0,9.41177,0,14.3647,5.8,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
186,6355.800,24.1992,13.6286,255,0,-2.34375,1269.5,0,-.5,59,9.07,1.6,0,9.41177,0,14.3647,5.945,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
187,6355.840,24.0735,13.6286,255,0,-2.34375,1280.75,0,-1,59,9.24,1.6,0,9.41177,0,14.3647,5.945,-8.65328,1,7,0,0,0,0,0,0,3.072,0,0,0,0
188,6355.880,24.1141,13.6286,255,0,-2.34375,1290.25,0,-1,59,9.14,1.58,0,9.41177,0,14.3647,5.945,-8.65328,1,7,0,0,0,0,0,0,3.072,0,0,0,0
189,6355.920,24.2843,13.6595,255,0,-2.34375,1291.75,0,-1,59,9.24,1.6,0,9.41177,0,14.3647,5.945,-8.65328,1,7,0,0,0,0,0,0,3.072,0,0,0,0
190,6355.960,24.3675,13.6595,255,0,-2.34375,1288,0,-1,59,9.24,1.6,0,9.41177,0,14.3647,5.945,-8.65328,1,7,0,0,0,0,0,0,3.072,0,0,0,0
191,6356.000,24.3249,13.6906,255,0,-2.34375,1282.75,0,-1,59,9.27,1.6,0,9.41177,0,14.3647,5.8,-8.65328,1,7,0,0,0,0,0,0,3.072,0,0,0,0
192,6356.040,24.3249,13.6906,255,0,-2.34375,1280.75,0,-1,59,9.27,1.6,0,9.41177,0,14.3647,5.8,-8.65328,1,7,0,0,0,0,0,0,3.072,0,0,0,0
193,6356.080,24.1992,13.6906,255,0,-2.34375,1273.5,0,-.5,59,9.28,1.6,0,9.41177,0,14.3647,5.945,-8.65328,1,7,0,0,0,0,0,0,3.072,0,0,0,0
194,6356.120,24.031,13.7155,255,0,-2.34375,1282,0,-1,59,9.27,1.6,0,9.41177,0,14.3647,5.945,-8.65328,1,7,0,0,0,0,0,0,3.072,0,0,0,0
195,6356.160,24.1141,13.7406,255,0,-2.34375,1295,0,-.5,59,8.97,1.58,0,9.41177,0,14.3647,5.8,-8.65328,1,7,0,0,0,0,0,0,3.072,0,0,0,0
196,6356.200,24.2843,13.7406,255,0,-2.34375,1294.75,0,-1,59,8.85,1.58,0,9.41177,0,14.3647,5.945,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
197,6356.240,24.2843,13.7594,255,0,-2.34375,1287.25,0,-1,59,9.03,1.58,0,9.41177,0,14.3647,5.8,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
198,6356.280,24.3249,13.7594,255,0,-2.34375,1283.5,0,-1,59,8.91,1.58,0,9.41177,0,14.3647,5.8,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
199,6356.320,24.1992,13.772,255,0,-2.34375,1285.25,0,-1,59,9.14,1.6,0,9.41177,0,14.3647,5.945,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
200,6356.360,24.1992,13.7909,255,0,-2.34375,1290,0,-1,59,9.03,1.58,0,9.41177,0,14.3647,5.8,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
201,6356.400,23.8627,13.7909,255,0,-2.34375,1301.25,0,-1.5,59,8.91,1.6,0,9.41177,0,14.3647,5.8,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
202,6356.440,24.2843,13.8162,255,0,-2.34375,1310.25,0,-1.5,59,9.24,1.58,0,9.41177,0,14.3647,5.8,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
203,6356.480,24.2843,13.8353,255,0,-2.34375,1308.25,0,-1.5,59,9.32,1.6,0,9.41177,0,14.3647,5.8,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
204,6356.520,24.2843,13.8353,255,0,-2.34375,1307.5,0,-1.5,59,9.4,1.6,0,9.41177,0,14.3647,5.8,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
205,6356.560,23.9884,13.8544,255,0,-2.34375,1302.75,0,-1.5,59,9.32,1.6,0,9.41177,0,14.3647,5.8,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
206,6356.600,24.1141,13.8544,255,0,-2.34375,1309,0,-1.5,59,9.24,1.6,0,9.41177,0,14.3647,5.8,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
207,6356.640,24.1992,13.8799,255,0,-2.34375,1312.75,0,-1.5,59,9.4,1.6,0,9.41177,0,14.3647,5.8,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
208,6356.680,24.3249,13.8928,255,0,-2.34375,1319,0,-1.5,59,9.24,1.6,0,9.41177,0,14.3647,5.8,-8.65334,1,7,0,0,0,0,0,0,2.816,0,0,0,0
209,6356.720,24.031,13.8928,255,0,-2.34375,1316.25,0,-1.5,59,9.32,1.6,0,9.41177,0,14.3647,5.8,-8.65334,1,7,0,0,0,0,0,0,2.816,0,0,0,0
210,6356.760,24.2843,13.9249,255,0,-2.34375,1310.75,0,-1.5,59,9.4,1.6,0,9.41177,0,14.3647,5.8,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
211,6356.800,24.2418,13.9378,255,0,-2.34375,1315.75,0,-1.5,59,9.24,1.6,0,9.41177,0,14.3647,5.8,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
212,6356.840,24.1992,13.9378,255,0,-2.34375,1302.5,0,-1.5,59,9.28,1.6,0,9.41177,0,14.3647,5.8,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
213,6356.880,23.3986,13.9313,255,0,-2.34375,1302.75,0,-1.5,59,9.2,1.58,0,9.41177,0,14.3647,5.8,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
214,6356.920,23.6519,13.9313,255,0,-2.34375,1304,0,-1.5,59,8.85,1.58,0,9.41177,0,14.3647,5.8,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
215,6356.960,23.7351,13.9507,255,0,-2.34375,1310.5,0,-1.5,59,9.03,1.58,0,9.41177,0,14.3647,5.8,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
216,6357.000,23.6945,13.9636,255,0,-2.34375,1316.5,0,-1.5,59,8.97,1.58,0,9.41177,0,14.3647,5.8,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
217,6357.040,23.5668,13.9636,255,0,-2.34375,1305.25,0,-1.5,59,8.85,1.58,0,9.01961,0,14.3647,5.8,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
218,6357.080,23.6945,13.9831,255,0,-2.34375,1308.25,0,-1.5,59,9.2,1.6,0,9.41177,0,14.3647,5.8,-8.6534,1,7,0,0,0,0,0,0,2.816,0,0,0,0
219,6357.120,23.6094,13.9961,255,0,-2.34375,1309.75,0,-1.5,59,9.24,1.6,0,9.01961,0,14.3647,5.8,-8.65334,1,7,0,0,0,0,0,0,2.816,0,0,0,0
220,6357.160,23.6094,13.9961,255,0,-2.34375,1302.5,0,-1.5,59,9.14,1.6,0,9.01961,0,14.3647,5.8,-8.65334,1,7,0,0,0,0,0,0,2.816,0,0,0,0
221,6357.200,23.6094,14.101,255,0,-2.34375,1286.25,0,-1,59,9.2,1.6,0,9.01961,0,14.3647,5.8,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
222,6357.240,23.7351,14.101,255,0,-2.34375,1282.75,0,-1,59,9.03,1.58,0,9.01961,0,14.3647,5.8,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
223,6357.280,23.6945,14.0222,255,0,-2.34375,1273,0,-.5,59,8.97,1.58,0,9.41177,0,14.3647,5.8,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
224,6357.320,23.6519,14.0222,255,0,-2.34375,1277.5,0,-.5,59,8.91,1.58,0,9.41177,0,14.3647,5.8,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
225,6357.360,23.5668,14.0222,255,0,-2.34375,1274,0,-.5,59,8.79,1.58,0,9.41177,0,14.3647,5.8,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
226,6357.400,23.5668,14.0222,255,0,-2.34375,1270.75,0,-.5,59,8.85,1.56,0,9.41177,0,14.3647,5.945,-8.65334,1,7,0,0,0,0,0,0,2.816,0,0,0,0
227,6357.440,23.2303,14.0287,255,0,-2.34375,1269.75,0,-.5,59,8.54,1.58,0,9.01961,0,14.3647,5.8,-8.65334,1,7,0,0,0,0,0,0,2.816,0,0,0,0
228,6357.480,23.6094,14.0287,255,0,-2.34375,1280.5,0,-.5,59,8.85,1.58,0,9.41177,0,14.3647,5.945,-8.65334,1,7,0,0,0,0,0,0,2.816,0,0,0,0
229,6357.520,23.6945,14.0287,255,0,-2.34375,1284.25,0,-1,59,8.91,1.58,0,9.41177,0,14.3647,5.8,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
230,6357.560,23.6945,14.0287,255,0,-2.34375,1282.5,0,-1,59,9.03,1.6,0,9.01961,0,14.3647,5.8,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
231,6357.600,23.6945,14.0549,255,0,-2.34375,1274.5,0,-.5,59,9.14,1.58,0,9.41177,0,14.3647,5.945,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
232,6357.640,23.6094,14.068,255,0,-2.34375,1271.25,0,-.5,59,9.2,1.58,0,9.41177,0,14.3647,5.945,-8.65334,1,7,0,0,0,0,0,0,2.816,0,0,0,0
233,6357.680,23.6519,14.068,255,0,-2.34375,1253.5,0,0,59,8.91,1.58,0,9.41177,0,14.3647,5.945,-8.65334,1,7,0,0,0,0,0,0,2.816,0,0,0,0
234,6357.720,23.6094,14.0615,255,0,-2.34375,1243.25,0,.5,59,8.91,1.58,0,9.41177,0,14.3647,5.945,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
235,6357.760,23.6945,14.0615,247,0,-2.34375,1237.75,0,4.5,59,9.09,1.6,0,9.01961,0,14.3647,5.945,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
236,6357.800,23.6945,14.0615,247,0,-2.34375,1258.5,0,2.5,57.2,9.07,1.58,0,9.01961,0,14.3647,5.945,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
237,6357.840,23.5668,14.0418,247,0,-2.34375,1275,0,1,57.2,9.07,1.58,0,9.01961,0,14.3647,5.945,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
238,6357.880,23.5243,14.0418,230,0,-2.34375,1295.5,0,-.5,57.2,8.97,1.58,0,9.41177,0,14.3647,5.945,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
239,6357.920,23.5668,14.0746,230,0,-2.34375,1310,0,-2,57.2,8.73,1.58,0,9.01961,0,14.3647,5.945,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
240,6357.960,23.7351,14.1208,230,0,-2.34375,1297.75,0,-.5,57.2,8.91,1.6,0,9.01961,0,14.3647,5.945,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
241,6358.000,23.6094,14.1208,230,0,-2.34375,1297.75,0,-.5,57.2,9.03,1.6,0,9.01961,0,14.3647,5.945,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
242,6358.040,23.6945,14.2276,214,0,-2.34375,1293.25,0,0,57.2,9.03,1.6,0,9.01961,0,14.3647,5.8,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
243,6358.080,23.6945,14.2343,214,0,-2.34375,1288,0,.5,57.2,8.91,1.58,0,9.01961,0,14.3647,5.8,-8.65334,1,7,0,0,0,0,0,0,2.816,0,0,0,0
244,6358.120,23.3135,14.2343,214,0,-2.34375,1291.5,0,0,57.2,8.89,1.6,0,9.01961,0,14.3647,5.8,-8.65334,1,7,0,0,0,0,0,0,2.816,0,0,0,0
245,6358.160,23.6519,14.2478,199,0,-2.34375,1294,0,0,57.2,9.09,1.6,0,9.01961,0,14.3647,5.8,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
246,6358.200,23.6094,14.2478,199,0,-2.34375,1293.25,0,0,57.2,8.91,1.58,0,9.01961,0,14.3647,5.8,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
247,6358.240,23.6094,14.2545,199,0,-2.34375,1279.5,0,1,57.2,9.09,1.6,0,9.01961,0,14.3647,5.8,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,0,0
248,6358.280,23.6519,14.2681,186,0,-2.34375,1287.75,0,.5,57.2,9.09,1.58,0,9.01961,0,14.3647,5.8,-8.65334,1,7,0,0,0,0,0,0,2.816,0,0,0,0
249,6358.320,23.6519,14.2681,186,0,-2.34375,1283.25,0,1,57.2,9.03,1.58,0,9.01961,0,14.3647,5.8,-8.65334,1,7,0,0,0,0,0,0,2.816,0,0,0,0
250,6358.360,23.6945,14.2748,186,0,-2.34375,1289.5,0,0,57.2,9.09,1.58,0,9.01961,0,14.3647,5.8,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,1,0
251,6358.400,23.6519,14.2816,174,0,-2.34375,1303.25,0,-1,57.2,9.01,1.6,0,9.01961,0,14.3647,5.8,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,1,0
252,6358.440,23.6519,14.2816,174,0,-2.34375,1310,0,-1.5,57.2,9.14,1.58,0,9.01961,0,14.3647,5.8,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,1,0
253,6358.480,23.6094,14.2952,174,0,-2.34375,1304,0,-1,57.2,9.07,1.6,0,9.01961,0,14.3647,5.8,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,1,0
254,6358.520,23.6094,14.2952,163,0,-2.34375,1291,0,.5,57.2,9.14,1.58,0,9.01961,0,14.3647,5.8,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,1,0
255,6358.560,23.3986,14.3019,163,0,-2.34375,1287,0,.5,57.2,9.14,1.58,0,9.01961,0,14.3647,5.8,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,1,0
256,6358.600,23.7776,14.3156,163,0,-2.34375,1283.5,0,1,57.2,9.07,1.6,0,9.01961,0,14.3647,5.8,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,1,0
257,6358.640,23.7351,14.3156,163,0,-2.34375,1297.25,0,0,57.2,9.24,1.6,0,9.01961,0,14.3647,5.8,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,1,0
258,6358.680,23.6945,14.3224,153,0,-2.34375,1307,0,-1,57.2,9.2,1.6,0,9.01961,0,14.3647,5.8,-8.65334,1,7,0,0,0,0,0,0,2.816,0,0,1,0
259,6358.720,23.5243,14.3292,153,0,-2.34375,1301,0,-.5,57.2,9.09,1.58,0,9.01961,0,14.3647,5.8,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,1,0
260,6358.760,23.5668,14.3292,153,0,-2.34375,1297,0,0,57.2,8.67,1.58,0,9.01961,0,14.3647,5.8,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,1,0
261,6358.800,23.7351,14.3428,143,0,-2.34375,1293,0,.5,57.2,8.73,1.58,0,9.01961,0,14.3647,5.8,-8.6534,1,7,0,0,0,0,0,0,2.816,0,0,1,0
262,6358.840,23.7351,14.3428,143,0,-2.34375,1292,0,.5,57.2,8.85,1.58,0,9.01961,0,14.3647,5.8,-8.6534,1,7,0,0,0,0,0,0,2.816,0,0,1,0
263,6358.880,23.6945,14.3497,143,0,-2.34375,1290.75,0,.5,57.2,8.73,1.58,0,9.01961,0,14.3647,5.8,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,1,0
264,6358.920,23.6519,14.3565,135,0,-2.34375,1298.5,0,0,57.2,8.73,1.58,0,9.01961,0,14.3647,5.8,-8.6534,1,7,0,0,0,0,0,0,2.816,0,0,1,0
265,6358.960,23.6519,14.3565,135,0,-2.34375,1289,0,1,57.2,8.85,1.58,0,9.01961,0,14.3647,5.8,-8.6534,1,7,0,0,0,0,0,0,2.816,0,0,1,0
266,6359.000,23.3135,14.3702,135,0,-2.34375,1287.75,0,1,57.2,8.97,1.6,0,9.01961,0,14.3647,5.8,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,1,0
267,6359.040,23.6519,14.3771,127,0,-2.34375,1289.25,0,.5,57.2,9.09,1.58,0,9.01961,0,14.3647,5.8,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,1,0
268,6359.080,23.7351,14.3771,127,0,-2.34375,1293,0,.5,57.2,9.03,1.58,0,9.01961,0,14.3647,5.8,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,1,0
269,6359.120,23.7351,14.3908,127,0,-2.34375,1292.75,0,.5,57.2,9.09,1.58,0,9.01961,0,14.3647,5.8,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,1,0
270,6359.160,23.6945,14.3908,120,0,-2.34375,1300,0,0,57.2,9.14,1.6,0,9.01961,0,14.3647,5.8,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,1,0
271,6359.200,23.5668,14.3977,120,0,-2.34375,1293.75,0,.5,57.2,9.09,1.58,0,9.01961,0,14.3647,5.8,-8.65328,1,7,0,0,0,0,0,0,2.816,0,0,1,0
272,6359.240,23.7351,14.4046,120,0,-2.34375,1284.75,0,1,57.2,8.85,1.58,0,9.01961,0,14.3647,5.8,-8.65334,1,7,0,0,0,0,0,0,2.816,0,0,1,0
273,6359.280,23.6945,14.4046,120,0,-2.34375,1291,0,.5,57.2,9.03,1.6,0,9.01961,0,14.3647,5.8,-8.65334,1,7,0,0,0,0,0,0,2.816,0,0,1,0
274,6359.320,23.7351,14.4184,114,0,-2.34375,1297,0,0,57.2,9.09,1.58,0,9.01961,0,14.3647,5.8,-8.65346,1,7,0,0,0,0,0,0,2.816,0,0,1,0
275,6359.360,23.7351,14.4253,114,0,-2.34375,1292.75,0,.5,57.2,8.91,1.58,0,9.01961,0,14.3647,5.8,-8.65352,1,7,0,0,0,0,0,0,2.816,0,0,1,0
276,6359.400,23.7351,14.4253,114,0,-2.34375,1304,0,-.5,57.2,8.79,1.58,0,9.01961,0,14.3647,5.8,-8.65352,1,7,0,0,0,0,0,0,2.816,0,0,1,0
277,6359.440,23.3986,14.4322,108,0,-2.34375,1291.75,0,.5,57.2,8.85,1.58,0,9.01961,0,14.3647,5.8,-8.65334,1,7,0,0,0,0,0,0,2.816,0,0,1,0
278,6359.480,23.5668,14.4322,108,0,-2.34375,1284,0,1,57.2,8.67,1.56,0,9.01961,0,14.3647,5.8,-8.65334,1,7,0,0,0,0,0,0,2.816,0,0,1,0
